,n_clicks,n_visitas,monto_compras,monto_descuentos,dias_primera_compra,info_perfil
516,260.0,52.0,3833.2,89.9,217.0,177.0
517,281.0,87.0,3190.0,77.7,243.0,141.0
518,268.0,89.0,3326.7,80.2,172.0,191.0
519,265.0,43.0,1432.9,75.3,192.0,143.0
520,145.0,71.0,3059.4,73.5,298.0,221.0
521,216.0,64.0,2693.6,89.1,226.0,244.0
522,223.0,55.0,3181.2,76.1,206.0,169.0
523,235.0,100.0,3157.0,85.3,203.0,211.0
524,230.0,63.0,1980.7,63.7,210.0,129.0
525,274.0,55.0,2101.5,81.1,216.0,197.0
526,283.0,59.0,2340.2,83.1,155.0,197.0
527,195.0,69.0,2884.7,64.6,162.0,150.0
528,288.0,77.0,3136.7,74.8,199.0,207.0
529,282.0,98.0,3121.2,71.6,220.0,128.0
530,276.0,50.0,2682.8,65.2,191.0,135.0
531,181.0,84.0,3033.4,95.5,202.0,186.0
532,275.0,64.0,3867.1,80.0,214.0,205.0
533,257.0,59.0,3609.4,76.4,272.0,208.0
534,302.0,90.0,3683.4,97.2,158.0,220.0
535,343.0,66.0,3462.6,62.4,185.0,228.0
536,333.0,58.0,3740.5,73.5,205.0,203.0
537,259.0,61.0,2942.8,71.0,151.0,242.0
538,253.0,78.0,2534.1,51.5,170.0,115.0
539,285.0,82.0,3500.6,74.1,141.0,245.0
540,196.0,54.0,3985.2,93.4,139.0,216.0
541,179.0,52.0,3533.3,74.4,112.0,180.0
542,229.0,63.0,3957.6,99.4,205.0,191.0
543,315.0,68.0,3087.8,77.3,170.0,178.0
544,236.0,50.0,4900.2,87.8,178.0,133.0
545,329.0,62.0,2559.4,90.8,226.0,196.0
546,112.0,62.0,2498.9,64.4,217.0,190.0
547,172.0,62.0,2556.2,51.5,165.0,145.0
548,247.0,72.0,2495.9,85.4,200.0,210.0
549,298.0,71.0,3406.2,71.1,195.0,213.0
550,249.0,83.0,3138.0,62.6,188.0,156.0
551,248.0,82.0,3718.0,63.4,173.0,166.0
552,247.0,49.0,3357.3,46.0,207.0,118.0
553,164.0,86.0,3425.1,84.4,181.0,181.0
554,311.0,70.0,3833.4,90.7,194.0,111.0
555,218.0,71.0,3526.6,90.8,200.0,174.0
556,308.0,41.0,3165.9,88.7,172.0,266.0
557,249.0,89.0,3574.0,108.7,218.0,243.0
558,307.0,71.0,2842.3,77.0,161.0,173.0
559,270.0,69.0,3708.4,96.6,243.0,184.0
560,247.0,52.0,2896.8,80.1,225.0,134.0
561,264.0,74.0,2581.7,79.6,166.0,170.0
562,178.0,57.0,2985.0,76.7,172.0,201.0
563,253.0,15.0,3816.6,87.2,177.0,163.0
564,340.0,58.0,3130.7,97.8,113.0,191.0
565,319.0,72.0,3744.7,78.0,232.0,132.0
566,203.0,99.0,3200.0,68.6,244.0,173.0
567,278.0,82.0,3492.8,82.0,222.0,122.0
568,265.0,86.0,2820.5,64.6,144.0,84.0
569,294.0,83.0,3213.1,57.2,234.0,238.0
570,258.0,55.0,3032.8,80.5,156.0,200.0
571,241.0,71.0,2705.2,73.9,234.0,198.0
572,320.0,60.0,3284.5,98.5,195.0,168.0
573,264.0,67.0,3834.4,80.7,119.0,212.0
574,316.0,44.0,2050.3,72.8,111.0,216.0
576,236.0,65.0,3359.5,109.0,201.0,215.0
577,244.0,90.0,3596.7,74.0,184.0,123.0
578,351.0,69.0,2437.3,71.3,168.0,171.0
579,263.0,79.0,3617.3,66.6,180.0,143.0
580,214.0,65.0,3060.2,102.7,190.0,179.0
581,192.0,84.0,4142.2,69.3,241.0,159.0
582,302.0,103.0,3231.9,135.6,250.0,227.0
583,261.0,67.0,2742.9,46.7,222.0,171.0
584,213.0,53.0,3752.4,61.9,190.0,201.0
585,287.0,71.0,3410.6,64.1,175.0,186.0
586,261.0,76.0,3205.1,82.9,218.0,173.0
587,169.0,42.0,3111.5,72.0,141.0,198.0
588,283.0,68.0,3066.0,79.7,209.0,191.0
589,320.0,55.0,3216.0,43.6,204.0,168.0
590,383.0,63.0,3564.0,51.0,235.0,102.0
591,255.0,73.0,2881.5,66.6,201.0,176.0
592,265.0,60.0,3711.9,80.8,183.0,154.0
593,334.0,94.0,3049.7,85.9,223.0,212.0
594,261.0,84.0,3287.6,48.4,194.0,230.0
595,267.0,64.0,3722.1,54.8,253.0,233.0
596,221.0,75.0,2429.0,78.8,275.0,193.0
597,182.0,66.0,2726.9,63.9,123.0,151.0
598,299.0,70.0,3611.7,115.8,223.0,101.0
599,188.0,88.0,4256.4,63.7,230.0,207.0
600,311.0,77.0,3030.1,97.2,216.0,104.0
601,213.0,65.0,3284.0,95.0,167.0,178.0
602,266.0,67.0,2362.5,96.4,180.0,142.0
603,234.0,46.0,3560.4,92.0,284.0,190.0
604,312.0,71.0,3736.0,80.0,203.0,227.0
605,268.0,38.0,2676.6,52.1,210.0,176.0
606,352.0,60.0,3483.4,106.0,208.0,234.0
607,198.0,59.0,2303.2,97.9,192.0,239.0
608,274.0,69.0,3329.8,73.0,183.0,223.0
609,255.0,65.0,2478.7,79.3,231.0,143.0
610,267.0,61.0,2575.1,95.1,221.0,214.0
611,334.0,58.0,3076.6,99.0,187.0,162.0
612,282.0,59.0,3508.3,76.5,261.0,223.0
613,195.0,70.0,3661.0,77.4,190.0,145.0
614,280.0,65.0,2752.5,89.6,105.0,158.0
615,232.0,58.0,3404.8,73.2,126.0,197.0
616,229.0,71.0,2934.8,81.8,158.0,174.0
617,306.0,56.0,3553.2,84.8,134.0,152.0
618,222.0,66.0,4127.0,94.5,130.0,190.0
619,234.0,61.0,3138.1,70.4,157.0,100.0
620,254.0,75.0,2444.3,76.3,225.0,241.0
621,301.0,75.0,2874.2,98.1,190.0,195.0
622,282.0,66.0,2833.3,126.3,180.0,175.0
623,241.0,70.0,3107.7,51.2,189.0,149.0
624,239.0,61.0,2630.3,90.1,233.0,130.0
625,194.0,81.0,1999.4,81.7,136.0,148.0
626,214.0,70.0,2295.9,67.3,168.0,237.0
627,220.0,66.0,3687.6,60.9,223.0,159.0
628,245.0,46.0,2880.2,82.1,244.0,152.0
629,353.0,56.0,3499.4,84.2,209.0,119.0
630,219.0,82.0,3496.6,104.5,181.0,211.0
631,238.0,94.0,3727.5,62.7,264.0,148.0
632,149.0,81.0,2563.9,89.2,226.0,219.0
633,283.0,55.0,2868.0,79.1,233.0,164.0
634,173.0,63.0,2205.5,79.6,158.0,213.0
635,207.0,49.0,3429.2,112.4,204.0,179.0
636,306.0,73.0,2923.3,72.9,201.0,198.0
637,146.0,59.0,3156.1,109.9,209.0,181.0
638,258.0,73.0,3260.6,98.1,200.0,167.0
639,293.0,48.0,3003.4,60.2,261.0,177.0
640,330.0,69.0,3212.2,101.1,201.0,231.0
641,206.0,63.0,3483.4,83.2,230.0,214.0
642,221.0,56.0,2646.1,84.4,243.0,215.0
643,344.0,70.0,2675.3,90.7,160.0,295.0
644,252.0,87.0,2379.8,97.1,180.0,208.0
645,216.0,64.0,2816.1,86.5,187.0,168.0
646,216.0,60.0,3787.6,82.5,159.0,195.0
647,204.0,54.0,2940.7,70.4,158.0,221.0
648,231.0,67.0,3890.0,91.1,168.0,135.0
649,308.0,58.0,2931.3,95.2,142.0,155.0
650,298.0,71.0,2762.6,72.2,183.0,135.0
651,193.0,83.0,2577.7,86.1,149.0,244.0
652,264.0,61.0,3429.0,75.5,177.0,206.0
653,232.0,74.0,3075.8,82.2,179.0,141.0
654,292.0,62.0,3349.9,84.6,166.0,176.0
655,245.0,64.0,4270.0,85.6,188.0,115.0
656,272.0,65.0,3077.9,90.3,195.0,163.0
657,245.0,57.0,3430.3,71.9,186.0,238.0
658,142.0,66.0,3640.3,74.8,151.0,211.0
659,255.0,60.0,3531.4,76.0,140.0,188.0
660,188.0,85.0,2402.8,87.6,205.0,253.0
661,291.0,66.0,3342.2,56.4,162.0,232.0
662,218.0,62.0,2699.6,106.8,192.0,134.0
663,222.0,42.0,3973.2,95.7,172.0,80.0
664,252.0,60.0,4282.2,60.2,233.0,156.0
665,282.0,58.0,2658.6,99.0,204.0,202.0
666,244.0,56.0,4087.2,115.4,144.0,141.0
667,336.0,74.0,3760.6,64.8,161.0,171.0
668,336.0,56.0,2203.4,76.0,188.0,120.0
669,340.0,50.0,3086.1,59.2,167.0,175.0
670,241.0,60.0,2862.7,77.3,179.0,149.0
671,178.0,52.0,2863.3,57.9,156.0,196.0
672,315.0,67.0,3002.5,77.4,212.0,155.0
673,232.0,44.0,3684.7,85.3,231.0,201.0
674,255.0,80.0,3077.3,67.1,227.0,165.0
675,285.0,68.0,3862.8,113.3,170.0,163.0
676,172.0,64.0,3604.8,78.7,216.0,173.0
677,335.0,70.0,3829.7,84.0,267.0,192.0
678,297.0,69.0,4985.2,73.1,158.0,150.0
679,271.0,60.0,3937.6,65.6,183.0,166.0
680,298.0,53.0,2445.7,81.4,193.0,167.0
681,281.0,39.0,2939.8,109.9,215.0,262.0
682,259.0,73.0,2977.6,98.4,185.0,177.0
683,237.0,56.0,2554.3,71.5,191.0,241.0
684,215.0,67.0,2470.5,99.7,240.0,152.0
685,267.0,49.0,3901.6,95.1,187.0,147.0
686,271.0,71.0,3189.3,103.5,237.0,238.0
687,308.0,61.0,4455.2,70.0,299.0,198.0
688,263.0,83.0,2350.5,84.2,178.0,171.0
689,210.0,72.0,3593.0,80.1,221.0,168.0
690,173.0,53.0,3410.5,75.9,185.0,191.0
691,246.0,67.0,4013.8,75.5,183.0,191.0
692,251.0,66.0,3615.4,80.0,141.0,158.0
693,248.0,74.0,3395.0,69.8,112.0,226.0
694,175.0,77.0,3272.4,95.6,267.0,132.0
695,307.0,84.0,2669.8,99.5,219.0,133.0
696,307.0,93.0,2866.2,81.5,170.0,127.0
697,211.0,81.0,4372.9,73.8,177.0,208.0
698,294.0,63.0,3201.4,101.6,256.0,211.0
699,301.0,75.0,3191.8,78.5,174.0,157.0
700,255.0,70.0,3759.9,77.8,177.0,270.0
701,205.0,68.0,2330.6,73.4,240.0,158.0
702,335.0,78.0,3466.8,61.4,175.0,190.0
703,272.0,83.0,4958.7,71.8,204.0,125.0
704,240.0,54.0,4202.4,104.7,235.0,202.0
705,292.0,63.0,1929.7,78.9,215.0,224.0
706,335.0,66.0,3004.9,38.7,111.0,201.0
707,228.0,59.0,2393.4,70.0,139.0,204.0
708,288.0,65.0,3402.7,61.9,179.0,182.0
709,351.0,72.0,4803.5,119.9,219.0,205.0
710,196.0,71.0,3597.6,88.3,226.0,191.0
711,225.0,51.0,3308.8,75.1,200.0,228.0
712,223.0,82.0,2748.5,50.1,190.0,212.0
713,245.0,76.0,3178.8,88.9,158.0,198.0
714,242.0,71.0,2978.6,68.2,164.0,244.0
715,268.0,56.0,2473.7,71.6,181.0,218.0
716,211.0,63.0,3792.2,111.1,186.0,223.0
717,221.0,89.0,3088.0,87.5,143.0,229.0
718,268.0,46.0,3199.7,64.7,212.0,192.0
719,261.0,87.0,3683.9,65.3,228.0,198.0
720,297.0,76.0,2475.8,53.3,159.0,218.0
721,274.0,55.0,3725.0,68.7,168.0,203.0
722,292.0,69.0,2538.0,59.5,196.0,210.0
723,195.0,81.0,3661.9,69.9,198.0,230.0
724,233.0,66.0,3357.6,41.5,160.0,150.0
725,346.0,58.0,3859.3,87.1,195.0,212.0
726,273.0,77.0,3513.7,112.4,236.0,176.0
727,291.0,71.0,3094.2,71.4,182.0,228.0
728,267.0,76.0,2778.5,109.3,161.0,155.0
729,274.0,40.0,2960.7,99.6,250.0,203.0
730,241.0,83.0,2541.2,55.3,219.0,225.0
731,434.0,65.0,3313.2,101.4,141.0,181.0
732,233.0,74.0,2996.8,69.1,198.0,193.0
733,251.0,87.0,4379.1,114.9,191.0,148.0
734,130.0,70.0,2829.2,77.9,220.0,160.0
735,309.0,63.0,3732.1,97.3,200.0,216.0
736,225.0,81.0,2300.5,91.3,215.0,224.0
737,250.0,74.0,3280.3,93.4,219.0,196.0
738,226.0,82.0,3055.4,62.2,193.0,133.0
739,246.0,71.0,2596.1,71.9,211.0,188.0
740,238.0,75.0,2949.6,87.3,186.0,223.0
741,251.0,92.0,2187.8,83.8,201.0,148.0
742,250.0,69.0,2064.9,95.7,219.0,122.0
743,245.0,61.0,2972.1,111.0,168.0,100.0
744,244.0,70.0,3663.1,59.0,196.0,138.0
745,319.0,55.0,3632.4,87.5,271.0,124.0
746,297.0,52.0,1823.6,83.9,246.0,184.0
747,298.0,54.0,3422.6,61.2,222.0,198.0
748,216.0,57.0,3468.6,100.7,247.0,126.0
749,316.0,46.0,2558.4,56.0,225.0,180.0
750,310.0,51.0,3313.2,94.8,210.0,234.0
751,225.0,70.0,4000.3,67.9,157.0,219.0
752,330.0,76.0,3560.6,94.4,214.0,219.0
753,218.0,76.0,3519.0,94.1,137.0,166.0
754,159.0,68.0,3823.2,66.0,202.0,272.0
755,309.0,75.0,3141.3,98.1,202.0,188.0
756,247.0,67.0,3157.0,71.3,285.0,231.0
757,302.0,43.0,2978.1,63.1,210.0,219.0
758,215.0,61.0,3596.1,90.9,163.0,193.0
759,189.0,59.0,2515.5,89.0,185.0,166.0
760,315.0,39.0,2349.8,87.9,153.0,164.0
761,182.0,79.0,3551.8,91.5,149.0,159.0
762,174.0,75.0,1621.8,101.3,218.0,186.0
763,155.0,80.0,2440.9,95.1,187.0,144.0
764,111.0,65.0,4520.9,63.7,147.0,187.0
765,200.0,72.0,3766.2,81.8,203.0,197.0
766,143.0,55.0,2378.4,46.8,209.0,191.0
767,251.0,60.0,3640.8,95.5,176.0,206.0
768,140.0,75.0,2599.8,91.1,164.0,207.0
769,197.0,84.0,3808.1,94.1,120.0,192.0
770,371.0,45.0,3972.9,81.5,168.0,199.0
771,270.0,80.0,3708.7,97.7,203.0,170.0
772,255.0,97.0,3333.0,66.9,211.0,209.0
773,171.0,94.0,3287.1,85.9,232.0,182.0
774,240.0,51.0,4845.5,74.7,184.0,162.0
775,255.0,44.0,3111.6,79.3,259.0,159.0
776,171.0,50.0,4304.6,84.7,288.0,137.0
777,259.0,76.0,2733.3,73.0,165.0,227.0
778,313.0,51.0,3293.3,54.8,174.0,216.0
779,235.0,54.0,3033.4,82.5,257.0,201.0
780,243.0,57.0,3158.2,106.7,215.0,191.0
781,149.0,108.0,2499.2,69.8,179.0,247.0
782,182.0,54.0,2967.8,96.9,192.0,218.0
783,306.0,69.0,2140.1,76.7,191.0,196.0
784,219.0,78.0,2839.5,63.6,220.0,175.0
785,206.0,70.0,3436.9,98.3,220.0,132.0
786,218.0,65.0,2473.6,90.1,146.0,186.0
787,250.0,66.0,2749.7,97.6,225.0,172.0
788,194.0,53.0,3190.4,64.2,232.0,135.0
789,259.0,55.0,3546.8,98.3,211.0,184.0
790,184.0,55.0,3177.5,74.8,217.0,172.0
791,292.0,62.0,3564.9,91.4,165.0,188.0
792,199.0,77.0,3143.1,65.7,78.0,152.0
793,320.0,66.0,3035.5,78.1,194.0,120.0
794,252.0,63.0,2786.3,75.1,218.0,159.0
795,210.0,57.0,3790.2,82.6,150.0,232.0
796,299.0,66.0,3290.3,46.9,223.0,210.0
797,183.0,74.0,3308.5,95.3,188.0,178.0
798,225.0,77.0,2616.5,93.6,120.0,206.0
799,253.0,95.0,4311.8,63.4,270.0,179.0
800,247.0,72.0,4325.5,71.9,159.0,182.0
801,151.0,71.0,3096.0,36.1,165.0,218.0
802,206.0,63.0,3416.7,88.9,236.0,200.0
803,261.0,66.0,2941.3,98.1,212.0,212.0
804,186.0,58.0,3654.0,73.2,216.0,279.0
805,317.0,70.0,2620.3,83.1,193.0,165.0
806,278.0,67.0,2768.9,59.3,165.0,127.0
807,227.0,65.0,3027.2,77.9,206.0,184.0
808,242.0,73.0,3158.5,107.7,197.0,199.0
809,347.0,68.0,3416.9,57.3,216.0,220.0
810,300.0,78.0,3612.6,71.7,104.0,126.0
811,272.0,54.0,2792.6,86.2,164.0,128.0
812,181.0,59.0,3200.4,78.8,188.0,175.0
813,335.0,56.0,4398.0,81.2,183.0,140.0
814,306.0,76.0,3874.8,73.7,148.0,162.0
815,245.0,59.0,3707.1,85.5,184.0,184.0
816,225.0,58.0,3597.2,108.1,204.0,194.0
817,243.0,51.0,2833.5,87.4,175.0,198.0
818,192.0,60.0,3508.9,91.7,179.0,192.0
819,229.0,72.0,3241.1,91.5,275.0,124.0
820,291.0,75.0,4105.0,63.6,190.0,173.0
821,161.0,73.0,1719.6,64.9,184.0,241.0
822,237.0,64.0,3692.9,62.7,211.0,244.0
823,259.0,57.0,3487.2,93.1,220.0,193.0
824,258.0,85.0,3451.9,88.4,102.0,233.0
825,193.0,69.0,3255.4,115.0,188.0,156.0
826,193.0,72.0,2581.2,114.2,150.0,224.0
827,308.0,81.0,3771.7,74.0,187.0,210.0
828,191.0,68.0,3082.4,63.5,211.0,199.0
829,304.0,67.0,3025.1,100.4,124.0,120.0
830,228.0,92.0,3601.3,78.9,178.0,172.0
831,308.0,66.0,3468.8,76.3,194.0,174.0
832,231.0,75.0,3849.3,90.2,224.0,163.0
833,194.0,73.0,2974.2,66.4,258.0,218.0
834,296.0,62.0,2939.7,62.1,94.0,116.0
835,252.0,81.0,4087.6,90.4,233.0,173.0
836,326.0,66.0,3422.0,75.2,235.0,180.0
837,298.0,47.0,2564.3,81.8,186.0,242.0
838,241.0,57.0,3622.4,48.2,172.0,162.0
839,230.0,69.0,2595.6,92.3,245.0,184.0
840,254.0,80.0,3605.7,82.3,166.0,182.0
841,262.0,80.0,3362.1,86.9,161.0,260.0
842,208.0,61.0,3731.0,84.9,184.0,229.0
843,295.0,47.0,3696.2,64.2,177.0,190.0
844,233.0,75.0,4149.2,78.7,268.0,167.0
845,231.0,75.0,3380.6,55.7,225.0,190.0
846,225.0,29.0,2664.5,92.4,231.0,214.0
847,265.0,66.0,3076.1,93.5,210.0,276.0
848,218.0,72.0,2693.1,62.0,232.0,174.0
849,260.0,67.0,4245.3,106.0,195.0,225.0
850,393.0,77.0,3874.0,64.8,177.0,194.0
851,250.0,86.0,3677.1,75.7,202.0,192.0
852,231.0,55.0,3253.3,74.6,134.0,199.0
853,168.0,42.0,3754.9,55.1,178.0,198.0
854,255.0,70.0,4435.0,76.4,277.0,174.0
855,197.0,39.0,3660.5,85.2,201.0,127.0
856,234.0,46.0,4057.9,67.6,158.0,227.0
857,261.0,57.0,2004.9,90.8,199.0,192.0
858,165.0,82.0,3865.5,88.0,198.0,162.0
859,261.0,69.0,4468.9,57.5,181.0,223.0
860,268.0,49.0,3526.8,86.5,246.0,175.0
861,187.0,73.0,2971.6,55.3,213.0,192.0
862,233.0,89.0,3779.7,93.2,195.0,185.0
863,160.0,85.0,3027.5,78.9,168.0,180.0
864,333.0,87.0,3393.7,89.5,223.0,199.0
865,270.0,61.0,4764.6,65.4,130.0,170.0
866,244.0,56.0,4439.6,65.3,178.0,220.0
867,245.0,52.0,4172.8,101.2,146.0,128.0
868,310.0,37.0,3449.3,102.4,184.0,144.0
869,248.0,68.0,2869.2,97.6,168.0,163.0
870,270.0,64.0,2427.0,89.6,186.0,233.0
871,330.0,73.0,2639.7,121.8,160.0,183.0
872,235.0,66.0,4245.5,66.1,294.0,196.0
873,197.0,68.0,3115.8,67.9,201.0,170.0
874,211.0,73.0,4012.0,72.6,149.0,161.0
875,325.0,73.0,2058.4,77.2,199.0,234.0
876,257.0,62.0,3304.9,113.9,244.0,211.0
877,227.0,91.0,2877.2,79.0,219.0,186.0
878,302.0,71.0,3462.4,84.5,180.0,289.0
879,303.0,55.0,2909.3,58.0,256.0,245.0
880,229.0,68.0,1874.8,101.9,216.0,222.0
881,204.0,53.0,3978.4,59.8,228.0,154.0
882,173.0,57.0,3809.6,73.8,164.0,209.0
883,162.0,59.0,3412.3,88.3,224.0,178.0
884,239.0,60.0,3756.1,79.1,309.0,187.0
885,208.0,60.0,2496.6,82.9,182.0,155.0
886,347.0,73.0,2038.5,70.4,221.0,217.0
887,256.0,61.0,2635.3,54.9,230.0,156.0
888,154.0,44.0,3805.3,120.3,180.0,165.0
889,325.0,80.0,3939.7,63.2,116.0,142.0
890,261.0,93.0,3537.2,91.8,141.0,186.0
891,289.0,72.0,2949.4,58.5,154.0,89.0
892,287.0,55.0,2979.9,99.2,173.0,175.0
893,268.0,54.0,2946.6,54.3,176.0,132.0
894,279.0,36.0,2986.5,68.5,185.0,210.0
895,265.0,75.0,3275.7,78.2,178.0,160.0
896,197.0,78.0,4771.8,74.7,251.0,213.0
897,271.0,79.0,2555.4,78.7,216.0,152.0
898,305.0,53.0,2818.3,91.3,127.0,146.0
899,242.0,62.0,4325.0,66.2,293.0,225.0
900,281.0,67.0,3639.1,45.8,132.0,215.0
901,274.0,75.0,4258.3,73.7,192.0,232.0
902,345.0,84.0,3466.0,80.6,143.0,162.0
903,240.0,74.0,2610.1,51.7,226.0,168.0
904,238.0,50.0,2582.8,106.4,190.0,170.0
905,247.0,54.0,3219.2,94.9,232.0,208.0
906,248.0,63.0,2921.3,91.7,220.0,232.0
907,138.0,66.0,3520.3,74.6,287.0,238.0
908,220.0,77.0,3788.8,83.9,184.0,180.0
909,268.0,91.0,3720.6,67.5,147.0,232.0
910,252.0,104.0,3256.0,77.6,202.0,136.0
911,212.0,48.0,3224.6,73.2,122.0,215.0
912,219.0,73.0,3839.0,74.4,207.0,159.0
913,235.0,44.0,3383.4,87.1,262.0,198.0
914,212.0,55.0,3389.0,54.4,160.0,226.0
915,227.0,60.0,3132.2,96.9,218.0,232.0
916,225.0,94.0,2479.7,86.6,108.0,213.0
917,298.0,64.0,3217.6,44.2,171.0,198.0
918,304.0,63.0,3653.0,87.5,91.0,144.0
919,300.0,54.0,2173.3,102.6,199.0,143.0
920,274.0,69.0,3219.5,71.0,170.0,242.0
921,217.0,74.0,2457.0,86.6,190.0,167.0
922,301.0,72.0,2865.9,68.3,138.0,212.0
923,237.0,56.0,2300.4,85.7,195.0,178.0
924,254.0,75.0,3171.2,91.3,147.0,163.0
925,321.0,91.0,2969.8,80.3,202.0,152.0
926,257.0,68.0,3264.3,53.8,186.0,129.0
927,265.0,70.0,2128.9,86.2,150.0,169.0
928,181.0,86.0,3272.8,73.7,219.0,176.0
929,277.0,64.0,3919.9,64.7,200.0,156.0
930,203.0,70.0,3128.2,74.8,180.0,221.0
931,304.0,64.0,2922.5,83.7,163.0,146.0
932,243.0,62.0,3584.7,98.2,148.0,217.0
933,140.0,85.0,3261.6,125.8,166.0,212.0
934,235.0,54.0,3801.7,66.6,148.0,157.0
935,241.0,57.0,3433.0,76.7,183.0,223.0
936,277.0,67.0,3220.3,101.6,183.0,206.0
937,287.0,82.0,3439.9,95.3,203.0,185.0
938,236.0,70.0,2595.7,78.6,182.0,212.0
939,304.0,75.0,3608.9,72.8,263.0,193.0
940,92.0,52.0,3268.0,61.5,198.0,188.0
941,217.0,54.0,3254.5,72.5,221.0,234.0
942,196.0,81.0,3789.6,80.8,175.0,183.0
943,189.0,57.0,2513.7,92.0,170.0,246.0
944,301.0,78.0,3542.2,112.6,194.0,142.0
945,295.0,70.0,2419.4,50.4,182.0,156.0
946,214.0,36.0,2537.5,75.4,206.0,190.0
947,313.0,64.0,3890.7,57.9,161.0,165.0
948,258.0,66.0,3933.7,76.4,204.0,186.0
949,231.0,58.0,3277.6,67.6,210.0,177.0
950,218.0,71.0,3731.3,83.1,208.0,263.0
951,213.0,91.0,3797.7,78.6,213.0,126.0
952,277.0,69.0,4182.6,85.1,194.0,206.0
953,286.0,66.0,3170.6,55.2,229.0,165.0
954,265.0,60.0,2706.9,108.8,209.0,244.0
955,149.0,42.0,2288.3,83.2,214.0,209.0
956,268.0,54.0,3615.2,90.1,225.0,170.0
957,281.0,76.0,4141.5,84.0,147.0,185.0
958,219.0,74.0,2793.0,76.1,244.0,195.0
959,255.0,90.0,2811.6,69.6,183.0,170.0
960,158.0,67.0,2281.7,88.0,162.0,202.0
961,191.0,72.0,2798.0,83.9,225.0,161.0
962,236.0,52.0,2995.3,106.2,177.0,143.0
963,237.0,72.0,3335.2,63.2,239.0,162.0
964,271.0,77.0,3094.9,68.7,214.0,170.0
965,193.0,73.0,2753.8,51.7,210.0,194.0
966,236.0,52.0,3801.0,87.2,155.0,185.0
967,228.0,69.0,3975.4,76.8,239.0,226.0
968,280.0,71.0,1881.3,68.7,183.0,194.0
969,325.0,79.0,2302.3,58.3,181.0,133.0
970,340.0,61.0,2786.1,89.4,214.0,227.0
971,173.0,66.0,4036.4,78.5,183.0,174.0
972,250.0,72.0,3558.9,59.3,168.0,110.0
973,196.0,52.0,4936.0,97.0,184.0,242.0
974,250.0,79.0,3724.5,87.1,141.0,216.0
975,274.0,61.0,3228.0,95.4,169.0,208.0
976,257.0,38.0,3747.6,95.5,292.0,200.0
977,250.0,78.0,3446.0,119.4,208.0,210.0
978,328.0,75.0,3603.3,71.0,205.0,239.0
979,289.0,65.0,3212.5,71.1,192.0,184.0
980,239.0,83.0,4163.3,82.7,157.0,208.0
981,254.0,59.0,2827.7,55.7,200.0,133.0
982,297.0,67.0,3830.9,93.5,207.0,181.0
983,284.0,72.0,2652.0,104.8,183.0,214.0
984,231.0,71.0,3570.5,93.4,191.0,118.0
985,163.0,57.0,2875.1,88.7,228.0,148.0
986,193.0,68.0,2597.5,68.2,233.0,196.0
987,260.0,58.0,2839.2,64.5,164.0,166.0
988,162.0,55.0,3631.7,104.0,223.0,226.0
989,245.0,80.0,2401.4,46.0,175.0,139.0
990,230.0,58.0,2736.4,105.2,204.0,204.0
991,303.0,98.0,3643.7,81.3,159.0,147.0
992,186.0,62.0,2598.4,74.7,115.0,160.0
993,155.0,59.0,3852.1,72.8,255.0,131.0
994,232.0,56.0,2867.8,85.7,237.0,273.0
995,285.0,84.0,3243.1,77.9,193.0,153.0
996,307.0,59.0,3431.0,67.4,182.0,140.0
997,207.0,92.0,3665.5,93.8,170.0,174.0
998,277.0,78.0,2559.9,89.2,147.0,136.0
999,197.0,76.0,3335.1,80.9,225.0,158.0
1000,215.0,52.0,3003.4,118.5,185.0,138.0
1001,282.0,90.0,2686.9,62.5,104.0,228.0
1002,289.0,79.0,3206.5,61.4,177.0,150.0
1003,202.0,77.0,3743.2,82.5,265.0,150.0
1004,277.0,84.0,3879.3,55.4,208.0,124.0
1005,158.0,64.0,2644.6,60.9,225.0,143.0
1006,243.0,57.0,4258.1,84.6,237.0,211.0
1007,195.0,61.0,3253.0,55.4,188.0,213.0
1008,212.0,71.0,4035.2,63.4,172.0,209.0
1009,188.0,55.0,3398.0,95.2,141.0,115.0
1010,281.0,53.0,2548.9,80.7,252.0,155.0
1011,281.0,79.0,3144.6,89.4,153.0,201.0
1012,218.0,93.0,3094.7,102.8,178.0,248.0
1013,272.0,51.0,3189.7,73.4,197.0,156.0
1014,266.0,57.0,3113.0,72.5,209.0,142.0
1015,246.0,72.0,3127.8,57.1,203.0,205.0
1016,362.0,75.0,3026.8,26.0,242.0,151.0
1017,210.0,98.0,3881.6,99.6,164.0,164.0
1018,254.0,54.0,3275.4,50.1,212.0,197.0
1019,233.0,73.0,3219.1,66.5,190.0,155.0
1020,234.0,67.0,4295.7,71.5,205.0,197.0
1021,261.0,58.0,3565.5,87.3,219.0,243.0
1022,238.0,64.0,3217.0,50.6,142.0,207.0
1023,209.0,46.0,4494.9,89.1,167.0,178.0
1024,259.0,70.0,4400.3,81.7,152.0,178.0
1025,313.0,56.0,2606.5,109.7,142.0,205.0
1026,301.0,83.0,2789.6,73.8,193.0,157.0
1027,263.0,83.0,2522.5,75.6,198.0,156.0
1028,216.0,72.0,2584.8,66.3,87.0,219.0
1029,262.0,73.0,4238.1,84.6,151.0,219.0
1030,308.0,68.0,3654.7,61.8,165.0,151.0
1031,313.0,65.0,3531.6,70.8,270.0,217.0
